"iteration","scenario","ratio","method","beta","se","p_value","n_matched_cases","n_discordant","matched_mac","ratio_label"
941,"Positive control",4,"Matching + CLR",0.449730833862123,0.16527244102946,0.00602536940406457,2500,172,181,"1:4"
941,"Positive control",6,"Oracle GWAS",0.440691565845341,0.125337087652647,0.000438017185902459,,,,"1:6"
941,"Positive control",6,"Standard GWAS",0.685551989487844,0.124569433143157,3.72594070600436e-08,,,,"1:6"
941,"Positive control",6,"PC-adjusted GWAS",0.465187357120814,0.12538005586784,0.000207080740654861,,,,"1:6"
941,"Positive control",6,"Matching + CLR",0.480091982851105,0.15768723366011,0.00209223462269966,2500,222,240,"1:6"
942,"Negative control",1,"Oracle GWAS",-0.0662522676489618,0.122923450726062,0.589906345777006,,,,"1:1"
942,"Negative control",1,"Standard GWAS",0.631402679616039,0.121664005145788,2.10605342022865e-07,,,,"1:1"
942,"Negative control",1,"PC-adjusted GWAS",0.0319297427223075,0.125914874934251,0.799818523083849,,,,"1:1"
942,"Negative control",1,"Matching + CLR",-0.0953184089977417,0.195426955607033,0.625585231524325,2500,102,107,"1:1"
942,"Negative control",4,"Oracle GWAS",-0.0662522676489618,0.122923450726062,0.589906345777006,,,,"1:4"
942,"Negative control",4,"Standard GWAS",0.631402679616039,0.121664005145788,2.10605342022865e-07,,,,"1:4"
942,"Negative control",4,"PC-adjusted GWAS",0.0319297427223075,0.125914874934251,0.799818523083849,,,,"1:4"
942,"Negative control",4,"Matching + CLR",0.0302204672229161,0.15800253631723,0.848311702520237,2500,238,249,"1:4"
942,"Negative control",6,"Oracle GWAS",-0.0662522676489618,0.122923450726062,0.589906345777006,,,,"1:6"
942,"Negative control",6,"Standard GWAS",0.631402679616039,0.121664005145788,2.10605342022865e-07,,,,"1:6"
942,"Negative control",6,"PC-adjusted GWAS",0.0319297427223075,0.125914874934251,0.799818523083849,,,,"1:6"
942,"Negative control",6,"Matching + CLR",0.0614260312902806,0.152943027782219,0.687912436353748,2500,320,339,"1:6"
942,"Positive control",1,"Oracle GWAS",0.507810419500798,0.129301214745084,8.58889020069194e-05,,,,"1:1"
942,"Positive control",1,"Standard GWAS",0.747307427715332,0.128595433756972,6.19873044175891e-09,,,,"1:1"
942,"Positive control",1,"PC-adjusted GWAS",0.546344494438758,0.129355610431517,2.40445978123942e-05,,,,"1:1"
942,"Positive control",1,"Matching + CLR",0.653926467406664,0.241788209895061,0.00590539153259326,2500,76,76,"1:1"
942,"Positive control",4,"Oracle GWAS",0.507810419500798,0.129301214745084,8.58889020069194e-05,,,,"1:4"
942,"Positive control",4,"Standard GWAS",0.747307427715332,0.128595433756972,6.19873044175891e-09,,,,"1:4"
942,"Positive control",4,"PC-adjusted GWAS",0.546344494438758,0.129355610431517,2.40445978123942e-05,,,,"1:4"
942,"Positive control",4,"Matching + CLR",0.51670755142013,0.170867646533329,0.00223861473371967,2500,163,171,"1:4"
942,"Positive control",6,"Oracle GWAS",0.507810419500798,0.129301214745084,8.58889020069194e-05,,,,"1:6"
942,"Positive control",6,"Standard GWAS",0.747307427715332,0.128595433756972,6.19873044175891e-09,,,,"1:6"
942,"Positive control",6,"PC-adjusted GWAS",0.546344494438758,0.129355610431517,2.40445978123942e-05,,,,"1:6"
942,"Positive control",6,"Matching + CLR",0.554615781785924,0.163072163401531,0.000575041585182028,2500,211,225,"1:6"
943,"Negative control",1,"Oracle GWAS",-0.0402959073380919,0.117500518974093,0.731641810151162,,,,"1:1"
943,"Negative control",1,"Standard GWAS",0.63871324786438,0.116033298850708,3.70073442233175e-08,,,,"1:1"
943,"Negative control",1,"PC-adjusted GWAS",0.0323679223386619,0.119336245711864,0.786211869653575,,,,"1:1"
943,"Negative control",1,"Matching + CLR",0.138836444854216,0.199487128052086,0.486099459736177,2500,101,103,"1:1"
943,"Negative control",4,"Oracle GWAS",-0.0402959073380919,0.117500518974093,0.731641810151162,,,,"1:4"
943,"Negative control",4,"Standard GWAS",0.63871324786438,0.116033298850708,3.70073442233175e-08,,,,"1:4"
943,"Negative control",4,"PC-adjusted GWAS",0.0323679223386619,0.119336245711864,0.786211869653575,,,,"1:4"
943,"Negative control",4,"Matching + CLR",0.0229898819467351,0.151108484951077,0.879072450308971,2500,252,270,"1:4"
943,"Negative control",6,"Oracle GWAS",-0.0402959073380919,0.117500518974093,0.731641810151162,,,,"1:6"
943,"Negative control",6,"Standard GWAS",0.63871324786438,0.116033298850708,3.70073442233175e-08,,,,"1:6"
943,"Negative control",6,"PC-adjusted GWAS",0.0323679223386619,0.119336245711864,0.786211869653575,,,,"1:6"
943,"Negative control",6,"Matching + CLR",0.0369747292976862,0.145904038883774,0.799933504435983,2500,350,373,"1:6"
943,"Positive control",1,"Oracle GWAS",0.273428295298578,0.135239779891792,0.0431966293328598,,,,"1:1"
943,"Positive control",1,"Standard GWAS",0.508924331237467,0.13447591983208,0.000154016928484108,,,,"1:1"
943,"Positive control",1,"PC-adjusted GWAS",0.300689307592816,0.135237280883487,0.0261874761192236,,,,"1:1"
943,"Positive control",1,"Matching + CLR",0.336472236621213,0.221313334068994,0.126630457947617,2500,84,88,"1:1"
943,"Positive control",4,"Oracle GWAS",0.273428295298578,0.135239779891792,0.0431966293328598,,,,"1:4"
943,"Positive control",4,"Standard GWAS",0.508924331237467,0.13447591983208,0.000154016928484108,,,,"1:4"
943,"Positive control",4,"PC-adjusted GWAS",0.300689307592816,0.135237280883487,0.0261874761192236,,,,"1:4"
943,"Positive control",4,"Matching + CLR",0.263476214942864,0.161799913601185,0.102392692848285,2500,197,208,"1:4"
943,"Positive control",6,"Oracle GWAS",0.273428295298578,0.135239779891792,0.0431966293328598,,,,"1:6"
943,"Positive control",6,"Standard GWAS",0.508924331237467,0.13447591983208,0.000154016928484108,,,,"1:6"
943,"Positive control",6,"PC-adjusted GWAS",0.300689307592816,0.135237280883487,0.0261874761192236,,,,"1:6"
943,"Positive control",6,"Matching + CLR",0.304892741509738,0.155620163627818,0.0491738781153403,2500,260,277,"1:6"
944,"Negative control",1,"Oracle GWAS",0.133453076141278,0.111453924018547,0.231157159022646,,,,"1:1"
944,"Negative control",1,"Standard GWAS",0.820851923107219,0.110010034573438,8.54718625472343e-14,,,,"1:1"
944,"Negative control",1,"PC-adjusted GWAS",0.277973501567727,0.113309131352199,0.0141579290309932,,,,"1:1"
944,"Negative control",1,"Matching + CLR",0.182321556793955,0.214087209644419,0.393768634642993,2500,88,88,"1:1"
944,"Negative control",4,"Oracle GWAS",0.133453076141278,0.111453924018547,0.231157159022646,,,,"1:4"
944,"Negative control",4,"Standard GWAS",0.820851923107219,0.110010034573438,8.54718625472343e-14,,,,"1:4"
944,"Negative control",4,"PC-adjusted GWAS",0.277973501567727,0.113309131352199,0.0141579290309932,,,,"1:4"
944,"Negative control",4,"Matching + CLR",0.0263317085927497,0.161639634445988,0.870590239544031,2500,222,235,"1:4"
944,"Negative control",6,"Oracle GWAS",0.133453076141278,0.111453924018547,0.231157159022646,,,,"1:6"
944,"Negative control",6,"Standard GWAS",0.820851923107219,0.110010034573438,8.54718625472343e-14,,,,"1:6"
944,"Negative control",6,"PC-adjusted GWAS",0.277973501567727,0.113309131352199,0.0141579290309932,,,,"1:6"
944,"Negative control",6,"Matching + CLR",0.0247329309147194,0.156588439039226,0.874494000645184,2500,304,329,"1:6"
944,"Positive control",1,"Oracle GWAS",0.513056007065787,0.124454345807045,3.74874599794244e-05,,,,"1:1"
944,"Positive control",1,"Standard GWAS",0.775533876760922,0.123681122852341,3.60051387565357e-10,,,,"1:1"
944,"Positive control",1,"PC-adjusted GWAS",0.563378278122513,0.124425358123095,5.95893002659602e-06,,,,"1:1"
944,"Positive control",1,"Matching + CLR",0.944461608840851,0.25717224993682,0.000138679405429489,2500,75,75,"1:1"
944,"Positive control",4,"Oracle GWAS",0.513056007065787,0.124454345807045,3.74874599794244e-05,,,,"1:4"
944,"Positive control",4,"Standard GWAS",0.775533876760922,0.123681122852341,3.60051387565357e-10,,,,"1:4"
944,"Positive control",4,"PC-adjusted GWAS",0.563378278122513,0.124425358123095,5.95893002659602e-06,,,,"1:4"
944,"Positive control",4,"Matching + CLR",0.61333958026409,0.16503937073525,0.00015693070421654,2500,163,171,"1:4"
944,"Positive control",6,"Oracle GWAS",0.513056007065787,0.124454345807045,3.74874599794244e-05,,,,"1:6"
944,"Positive control",6,"Standard GWAS",0.775533876760922,0.123681122852341,3.60051387565357e-10,,,,"1:6"
944,"Positive control",6,"PC-adjusted GWAS",0.563378278122513,0.124425358123095,5.95893002659602e-06,,,,"1:6"
944,"Positive control",6,"Matching + CLR",0.536051827426472,0.154885330211845,0.00045739559155339,2500,231,244,"1:6"
945,"Negative control",1,"Oracle GWAS",0.0168062771259062,0.117932472343793,0.88667905306569,,,,"1:1"
945,"Negative control",1,"Standard GWAS",0.704041482082623,0.116370316705505,1.44837598090908e-09,,,,"1:1"
945,"Negative control",1,"PC-adjusted GWAS",0.111431090048801,0.120106141233385,0.353525958398313,,,,"1:1"
945,"Negative control",1,"Matching + CLR",0.130620182417064,0.208959271667006,0.531614576881612,2500,92,96,"1:1"
945,"Negative control",4,"Oracle GWAS",0.0168062771259062,0.117932472343793,0.88667905306569,,,,"1:4"
945,"Negative control",4,"Standard GWAS",0.704041482082623,0.116370316705505,1.44837598090908e-09,,,,"1:4"
945,"Negative control",4,"PC-adjusted GWAS",0.111431090048801,0.120106141233385,0.353525958398313,,,,"1:4"
945,"Negative control",4,"Matching + CLR",0.082923444076569,0.159112623278027,0.602152110526686,2500,232,239,"1:4"
945,"Negative control",6,"Oracle GWAS",0.0168062771259062,0.117932472343793,0.88667905306569,,,,"1:6"
945,"Negative control",6,"Standard GWAS",0.704041482082623,0.116370316705505,1.44837598090908e-09,,,,"1:6"
945,"Negative control",6,"PC-adjusted GWAS",0.111431090048801,0.120106141233385,0.353525958398313,,,,"1:6"
945,"Negative control",6,"Matching + CLR",0.0686373046728467,0.15319995586402,0.654073295419834,2500,322,337,"1:6"
945,"Positive control",1,"Oracle GWAS",0.101676847539245,0.148725931182383,0.494194654786108,,,,"1:1"
945,"Positive control",1,"Standard GWAS",0.354238454007255,0.147948620607122,0.0166505658931568,,,,"1:1"
945,"Positive control",1,"PC-adjusted GWAS",0.127526011032213,0.148827311413961,0.391515424298084,,,,"1:1"
945,"Positive control",1,"Matching + CLR",0.162518929497775,0.233263294761843,0.485498802644282,2500,74,74,"1:1"
945,"Positive control",4,"Oracle GWAS",0.101676847539245,0.148725931182383,0.494194654786108,,,,"1:4"
945,"Positive control",4,"Standard GWAS",0.354238454007255,0.147948620607122,0.0166505658931568,,,,"1:4"
945,"Positive control",4,"PC-adjusted GWAS",0.127526011032213,0.148827311413961,0.391515424298084,,,,"1:4"
945,"Positive control",4,"Matching + CLR",0.30661881635919,0.183659414277613,0.0937416288191424,2500,156,158,"1:4"
945,"Positive control",6,"Oracle GWAS",0.101676847539245,0.148725931182383,0.494194654786108,,,,"1:6"
945,"Positive control",6,"Standard GWAS",0.354238454007255,0.147948620607122,0.0166505658931568,,,,"1:6"
945,"Positive control",6,"PC-adjusted GWAS",0.127526011032213,0.148827311413961,0.391515424298084,,,,"1:6"
945,"Positive control",6,"Matching + CLR",0.250208985470259,0.176453036963068,0.155144427986141,2500,213,228,"1:6"
946,"Negative control",1,"Oracle GWAS",0.231191690898246,0.108238379458092,0.0326835465129268,,,,"1:1"
946,"Negative control",1,"Standard GWAS",0.913184621690065,0.106728492912488,1.16702969514344e-17,,,,"1:1"
946,"Negative control",1,"PC-adjusted GWAS",0.343842065459675,0.110420192416489,0.00184605828175566,,,,"1:1"
946,"Negative control",1,"Matching + CLR",0.473287704446925,0.206662120613697,0.0208004550920739,2500,99,101,"1:1"
946,"Negative control",4,"Oracle GWAS",0.231191690898246,0.108238379458092,0.0326835465129268,,,,"1:4"
946,"Negative control",4,"Standard GWAS",0.913184621690065,0.106728492912488,1.16702969514344e-17,,,,"1:4"
946,"Negative control",4,"PC-adjusted GWAS",0.343842065459675,0.110420192416489,0.00184605828175566,,,,"1:4"
946,"Negative control",4,"Matching + CLR",0.24978273275352,0.147231806329837,0.0889730117018133,2500,248,256,"1:4"
946,"Negative control",6,"Oracle GWAS",0.231191690898246,0.108238379458092,0.0326835465129268,,,,"1:6"
946,"Negative control",6,"Standard GWAS",0.913184621690065,0.106728492912488,1.16702969514344e-17,,,,"1:6"
946,"Negative control",6,"PC-adjusted GWAS",0.343842065459675,0.110420192416489,0.00184605828175566,,,,"1:6"
946,"Negative control",6,"Matching + CLR",0.273431472357922,0.14119156479019,0.0520587687506001,2500,327,346,"1:6"
946,"Positive control",1,"Oracle GWAS",0.53119067311729,0.124131556128569,1.87519308740201e-05,,,,"1:1"
946,"Positive control",1,"Standard GWAS",0.783319018016456,0.123384501634162,2.17281220993018e-10,,,,"1:1"
946,"Positive control",1,"PC-adjusted GWAS",0.554104460054918,0.124141287816494,8.06321385850812e-06,,,,"1:1"
946,"Positive control",1,"Matching + CLR",0.638087403376918,0.233628359219309,0.00547320357248829,2500,81,87,"1:1"
946,"Positive control",4,"Oracle GWAS",0.53119067311729,0.124131556128569,1.87519308740201e-05,,,,"1:4"
946,"Positive control",4,"Standard GWAS",0.783319018016456,0.123384501634162,2.17281220993018e-10,,,,"1:4"
946,"Positive control",4,"PC-adjusted GWAS",0.554104460054918,0.124141287816494,8.06321385850812e-06,,,,"1:4"
946,"Positive control",4,"Matching + CLR",0.533419892341918,0.161613835641731,0.000835629239605202,2500,177,189,"1:4"
946,"Positive control",6,"Oracle GWAS",0.53119067311729,0.124131556128569,1.87519308740201e-05,,,,"1:6"
946,"Positive control",6,"Standard GWAS",0.783319018016456,0.123384501634162,2.17281220993018e-10,,,,"1:6"
946,"Positive control",6,"PC-adjusted GWAS",0.554104460054918,0.124141287816494,8.06321385850812e-06,,,,"1:6"
946,"Positive control",6,"Matching + CLR",0.576741018922207,0.154015351077952,0.000146206812252977,2500,228,247,"1:6"
947,"Negative control",1,"Oracle GWAS",-0.0465308378559172,0.115770562414124,0.687740783659844,,,,"1:1"
947,"Negative control",1,"Standard GWAS",0.651123506361783,0.114423480517754,1.2668937125253e-08,,,,"1:1"
947,"Negative control",1,"PC-adjusted GWAS",0.0940219649030438,0.11794905499797,0.425369455901007,,,,"1:1"
947,"Negative control",1,"Matching + CLR",0.136180987764908,0.197628496159773,0.490363685092541,2500,97,99,"1:1"
947,"Negative control",4,"Oracle GWAS",-0.0465308378559172,0.115770562414124,0.687740783659844,,,,"1:4"
947,"Negative control",4,"Standard GWAS",0.651123506361783,0.114423480517754,1.2668937125253e-08,,,,"1:4"
947,"Negative control",4,"PC-adjusted GWAS",0.0940219649030438,0.11794905499797,0.425369455901007,,,,"1:4"
947,"Negative control",4,"Matching + CLR",0.0680524114575087,0.154360154709148,0.659243003692631,2500,239,251,"1:4"
947,"Negative control",6,"Oracle GWAS",-0.0465308378559172,0.115770562414124,0.687740783659844,,,,"1:6"
947,"Negative control",6,"Standard GWAS",0.651123506361783,0.114423480517754,1.2668937125253e-08,,,,"1:6"
947,"Negative control",6,"PC-adjusted GWAS",0.0940219649030438,0.11794905499797,0.425369455901007,,,,"1:6"
947,"Negative control",6,"Matching + CLR",0.038287706503588,0.148434316362244,0.796437663635987,2500,344,359,"1:6"
947,"Positive control",1,"Oracle GWAS",0.3776199706867,0.128491248557343,0.00329403807702567,,,,"1:1"
947,"Positive control",1,"Standard GWAS",0.62791707065811,0.127719066918051,8.81535410178064e-07,,,,"1:1"
947,"Positive control",1,"PC-adjusted GWAS",0.423035444804953,0.128506764342378,0.000995019011707725,,,,"1:1"
947,"Positive control",1,"Matching + CLR",0.31208566085505,0.20584004205231,0.127753890016957,2500,94,95,"1:1"
947,"Positive control",4,"Oracle GWAS",0.3776199706867,0.128491248557343,0.00329403807702567,,,,"1:4"
947,"Positive control",4,"Standard GWAS",0.62791707065811,0.127719066918051,8.81535410178064e-07,,,,"1:4"
947,"Positive control",4,"PC-adjusted GWAS",0.423035444804953,0.128506764342378,0.000995019011707725,,,,"1:4"
947,"Positive control",4,"Matching + CLR",0.368283984375229,0.157164621888428,0.0183996528611927,2500,200,207,"1:4"
947,"Positive control",6,"Oracle GWAS",0.3776199706867,0.128491248557343,0.00329403807702567,,,,"1:6"
947,"Positive control",6,"Standard GWAS",0.62791707065811,0.127719066918051,8.81535410178064e-07,,,,"1:6"
947,"Positive control",6,"PC-adjusted GWAS",0.423035444804953,0.128506764342378,0.000995019011707725,,,,"1:6"
947,"Positive control",6,"Matching + CLR",0.449805056284419,0.152052543965521,0.00284190154711326,2500,250,266,"1:6"
948,"Negative control",1,"Oracle GWAS",-0.0236761892673183,0.112728129912104,0.833644949968972,,,,"1:1"
948,"Negative control",1,"Standard GWAS",0.680768382728583,0.111465923719414,1.01259252979393e-09,,,,"1:1"
948,"Negative control",1,"PC-adjusted GWAS",0.0868761959337266,0.114809725224097,0.449231301452585,,,,"1:1"
948,"Negative control",1,"Matching + CLR",0.105372797410817,0.205516334850632,0.607958892174999,2500,92,97,"1:1"
948,"Negative control",4,"Oracle GWAS",-0.0236761892673183,0.112728129912104,0.833644949968972,,,,"1:4"
948,"Negative control",4,"Standard GWAS",0.680768382728583,0.111465923719414,1.01259252979393e-09,,,,"1:4"
948,"Negative control",4,"PC-adjusted GWAS",0.0868761959337266,0.114809725224097,0.449231301452585,,,,"1:4"
948,"Negative control",4,"Matching + CLR",-0.0613289370388255,0.155062218875147,0.692416810197206,2500,257,268,"1:4"
948,"Negative control",6,"Oracle GWAS",-0.0236761892673183,0.112728129912104,0.833644949968972,,,,"1:6"
948,"Negative control",6,"Standard GWAS",0.680768382728583,0.111465923719414,1.01259252979393e-09,,,,"1:6"
948,"Negative control",6,"PC-adjusted GWAS",0.0868761959337266,0.114809725224097,0.449231301452585,,,,"1:6"
948,"Negative control",6,"Matching + CLR",-0.0604573121460342,0.150890142113932,0.6886164810454,2500,348,376,"1:6"
948,"Positive control",1,"Oracle GWAS",0.401799213870475,0.124923347528252,0.00129825123197484,,,,"1:1"
948,"Positive control",1,"Standard GWAS",0.66296701780008,0.12410644546511,9.19659567740735e-08,,,,"1:1"
948,"Positive control",1,"PC-adjusted GWAS",0.440779025197095,0.124888939986625,0.00041655348967892,,,,"1:1"
948,"Positive control",1,"Matching + CLR",0.406180992665199,0.21572252451266,0.0577795711235972,2500,87,90,"1:1"
948,"Positive control",4,"Oracle GWAS",0.401799213870475,0.124923347528252,0.00129825123197484,,,,"1:4"
948,"Positive control",4,"Standard GWAS",0.66296701780008,0.12410644546511,9.19659567740735e-08,,,,"1:4"
